,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL,HAMMING,SCALED HAMMING,SHD,SCALED SHD
49,1,300,WMSE,0.7894736842105263,0.22727272727272727,0.0,0.0,0.38461538461538464,0.15151515151515152,55,0.8333333333333334,67,1.0151515151515151
50,1,300,BIC,0.7,0.10606060606060606,0.0,0.0,0.35,0.10606060606060606,62,0.9393939393939394,69,1.0454545454545454
51,1,300,qNML,0.2857142857142857,0.12121212121212122,0.0,0.0,0.14285714285714285,0.12121212121212122,78,1.1818181818181819,86,1.303030303030303
52,1,400,BDeu,0.84,0.3181818181818182,0.1111111111111111,0.01282051282051282,0.47058823529411764,0.24242424242424243,49,0.7424242424242424,63,0.9545454545454546
53,1,400,WMSE,0.8571428571428571,0.18181818181818182,0.0,0.0,0.42857142857142855,0.18181818181818182,56,0.8484848484848485,68,1.0303030303030303
54,1,400,BIC,0.8571428571428571,0.09090909090909091,0.0,0.0,0.42857142857142855,0.09090909090909091,61,0.9242424242424242,67,1.0151515151515151
55,1,400,qNML,0.26666666666666666,0.12121212121212122,0.0,0.0,0.13333333333333333,0.12121212121212122,80,1.2121212121212122,88,1.3333333333333333
56,1,500,BDeu,0.7407407407407407,0.30303030303030304,0.07692307692307693,0.02564102564102564,0.41304347826086957,0.2878787878787879,53,0.803030303030303,68,1.0303030303030303
57,1,500,WMSE,0.9230769230769231,0.18181818181818182,0.0,0.0,0.4583333333333333,0.16666666666666666,55,0.8333333333333334,67,1.0151515151515151
58,1,500,BIC,0.7777777777777778,0.10606060606060606,0.16666666666666666,0.01282051282051282,0.3888888888888889,0.10606060606060606,61,0.9242424242424242,68,1.0303030303030303
59,1,500,qNML,0.2962962962962963,0.12121212121212122,0.0,0.0,0.14814814814814814,0.12121212121212122,77,1.1666666666666667,85,1.2878787878787878
60,1,600,BDeu,0.8518518518518519,0.3484848484848485,0.2,0.05128205128205128,0.46511627906976744,0.30303030303030304,47,0.7121212121212122,65,0.9848484848484849
61,1,600,WMSE,0.5909090909090909,0.19696969696969696,0.14285714285714285,0.01282051282051282,0.375,0.18181818181818182,62,0.9393939393939394,71,1.0757575757575757
62,1,600,BIC,0.5833333333333334,0.10606060606060606,0.0,0.0,0.2916666666666667,0.10606060606060606,64,0.9696969696969697,71,1.0757575757575757
63,1,600,qNML,0.2916666666666667,0.10606060606060606,0.0,0.0,0.14583333333333334,0.10606060606060606,76,1.1515151515151516,83,1.2575757575757576
64,1,700,BDeu,0.8620689655172413,0.3787878787878788,0.2222222222222222,0.07692307692307693,0.5208333333333334,0.3787878787878788,45,0.6818181818181818,61,0.9242424242424242
65,1,700,WMSE,0.7,0.21212121212121213,0.0,0.0,0.4,0.18181818181818182,58,0.8787878787878788,68,1.0303030303030303
66,1,700,BIC,0.6,0.09090909090909091,0.1111111111111111,0.01282051282051282,0.3,0.09090909090909091,64,0.9696969696969697,70,1.0606060606060606
67,1,700,qNML,0.3076923076923077,0.12121212121212122,0.018867924528301886,0.01282051282051282,0.15384615384615385,0.12121212121212122,76,1.1515151515151516,84,1.2727272727272727
