,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL,HAMMING,SCALED HAMMING,SHD,SCALED SHD
313,7,900,WMSE,0.2608695652173913,0.14634146341463414,0.0,0.0,0.136986301369863,0.08130081300813008,156,1.2682926829268293,167,1.3577235772357723
314,7,900,BIC,0.9473684210526315,0.2926829268292683,0.04040404040404041,0.04,0.4864864864864865,0.2926829268292683,89,0.7235772357723578,123,1.0
315,7,900,qNML,0.6666666666666666,0.37398373983739835,0.03278688524590164,0.06,0.3511450381679389,0.37398373983739835,100,0.8130081300813008,142,1.1544715447154472
316,7,1000,BDeu,0.7183098591549296,0.4146341463414634,0.4117647058823529,0.07,0.5394736842105263,0.3333333333333333,92,0.7479674796747967,106,0.8617886178861789
317,7,1000,WMSE,0.3770491803278688,0.18699186991869918,0.0,0.0,0.18181818181818182,0.0975609756097561,138,1.1219512195121952,154,1.2520325203252032
318,7,1000,BIC,0.95,0.3089430894308943,0.05357142857142857,0.03,0.559322033898305,0.2682926829268293,87,0.7073170731707317,110,0.8943089430894309
319,7,1000,qNML,0.8333333333333334,0.36585365853658536,1.0,0.02,0.5818181818181818,0.2601626016260163,87,0.7073170731707317,101,0.8211382113821138
320,8,100,BDeu,0.345679012345679,0.22764227642276422,0.07407407407407407,0.02,0.2558139534883721,0.17886178861788618,148,1.2032520325203253,157,1.2764227642276422
321,8,100,WMSE,0.29411764705882354,0.04065040650406504,0.0,0.0,0.2,0.032520325203252036,130,1.056910569105691,134,1.089430894308943
322,8,100,BIC,0.75,0.07317073170731707,0.16666666666666666,0.01,0.375,0.07317073170731707,117,0.9512195121951219,126,1.024390243902439
323,8,100,qNML,0.19117647058823528,0.10569105691056911,0.0013986013986013986,0.01,0.09558823529411764,0.10569105691056911,165,1.3414634146341464,178,1.4471544715447155
324,8,200,BDeu,0.345679012345679,0.22764227642276422,0.1,0.02,0.20481927710843373,0.13821138211382114,148,1.2032520325203253,159,1.2926829268292683
325,8,200,WMSE,0.2857142857142857,0.06504065040650407,0.2,0.01,0.20588235294117646,0.056910569105691054,135,1.0975609756097562,140,1.1382113821138211
326,8,200,BIC,0.8,0.13008130081300814,0.10526315789473684,0.02,0.4,0.13008130081300814,111,0.9024390243902439,127,1.032520325203252
327,8,200,qNML,0.7333333333333333,0.17886178861788618,0.05,0.03,0.36666666666666664,0.17886178861788618,109,0.8861788617886179,131,1.065040650406504
328,8,300,BDeu,0.52,0.3170731707317073,0.15384615384615385,0.02,0.3950617283950617,0.2601626016260163,120,0.975609756097561,131,1.065040650406504
329,8,300,WMSE,0.5517241379310345,0.13008130081300814,0.03333333333333333,0.01,0.37209302325581395,0.13008130081300814,120,0.975609756097561,133,1.08130081300813
330,8,300,BIC,0.8888888888888888,0.1951219512195122,0.05,0.02,0.4444444444444444,0.1951219512195122,102,0.8292682926829268,126,1.024390243902439
331,8,300,qNML,0.8235294117647058,0.22764227642276422,0.029411764705882353,0.02,0.42424242424242425,0.22764227642276422,101,0.8211382113821138,129,1.048780487804878
332,8,400,BDeu,0.5540540540540541,0.3333333333333333,0.11764705882352941,0.02,0.4675324675324675,0.2926829268292683,115,0.9349593495934959,122,0.991869918699187
333,8,400,WMSE,0.30612244897959184,0.12195121951219512,0.0,0.0,0.21818181818181817,0.0975609756097561,142,1.1544715447154472,151,1.2276422764227641
334,8,400,BIC,0.7916666666666666,0.15447154471544716,0.06060606060606061,0.02,0.3958333333333333,0.15447154471544716,109,0.8861788617886179,128,1.0406504065040652
335,8,400,qNML,0.49230769230769234,0.2601626016260163,0.013333333333333334,0.02,0.24615384615384617,0.2601626016260163,124,1.008130081300813,156,1.2682926829268293
336,8,500,BDeu,0.6716417910447762,0.36585365853658536,0.2727272727272727,0.03,0.5142857142857142,0.2926829268292683,100,0.8130081300813008,111,0.9024390243902439
337,8,500,WMSE,0.525,0.17073170731707318,0.0,0.0,0.29411764705882354,0.12195121951219512,121,0.983739837398374,135,1.0975609756097562
338,8,500,BIC,0.7741935483870968,0.1951219512195122,0.04,0.03,0.3870967741935484,0.1951219512195122,106,0.8617886178861789,130,1.056910569105691
339,8,500,qNML,0.5223880597014925,0.2845528455284553,0.008130081300813009,0.03,0.26119402985074625,0.2845528455284553,120,0.975609756097561,155,1.2601626016260163
340,8,600,BDeu,0.6266666666666667,0.3821138211382114,0.3333333333333333,0.05,0.5189873417721519,0.3333333333333333,104,0.8455284552845529,114,0.926829268292683
341,8,600,WMSE,0.375,0.14634146341463414,0.05555555555555555,0.01,0.22413793103448276,0.10569105691056911,135,1.0975609756097562,150,1.2195121951219512
342,8,600,BIC,0.8378378378378378,0.25203252032520324,0.05263157894736842,0.04,0.4189189189189189,0.25203252032520324,98,0.7967479674796748,129,1.048780487804878
343,8,600,qNML,0.582089552238806,0.3170731707317073,0.03614457831325301,0.06,0.29545454545454547,0.3170731707317073,112,0.9105691056910569,151,1.2276422764227641
344,8,700,BDeu,0.6857142857142857,0.3902439024390244,0.2857142857142857,0.06,0.5121951219512195,0.34146341463414637,97,0.7886178861788617,110,0.8943089430894309
345,8,700,WMSE,0.33962264150943394,0.14634146341463414,0.0,0.0,0.22580645161290322,0.11382113821138211,140,1.1382113821138211,152,1.2357723577235773
346,8,700,BIC,0.8888888888888888,0.2601626016260163,0.16666666666666666,0.02,0.5686274509803921,0.23577235772357724,95,0.7723577235772358,112,0.9105691056910569
347,8,700,qNML,0.7142857142857143,0.3252032520325203,0.14634146341463414,0.06,0.4875,0.3170731707317073,99,0.8048780487804879,116,0.943089430894309
348,8,800,BDeu,0.7164179104477612,0.3902439024390244,0.2727272727272727,0.03,0.5211267605633803,0.3008130081300813,94,0.7642276422764228,109,0.8861788617886179
349,8,800,WMSE,0.3488372093023256,0.12195121951219512,0.0,0.0,0.2391304347826087,0.08943089430894309,136,1.1056910569105691,143,1.1626016260162602
350,8,800,BIC,0.9722222222222222,0.2845528455284553,0.03488372093023256,0.03,0.4861111111111111,0.2845528455284553,89,0.7235772357723578,124,1.008130081300813
351,8,800,qNML,0.5588235294117647,0.3089430894308943,0.005847953216374269,0.03,0.27941176470588236,0.3089430894308943,115,0.9349593495934959,153,1.2439024390243902
