,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL
157,5,300,L2,0.0,0.0,0.0,0.0,0.0,0.0
158,5,300,BIC,0.0,0.0,0.0,0.0,0.0,0.0
159,5,400,L2-DN,0.8333333333333334,0.38461538461538464,0.0,0.0,0.5,0.23076923076923078
160,5,400,L2,0.0,0.0,0.0,0.0,0.0,0.0
161,5,400,BIC,0.0,0.0,0.0,0.0,0.0,0.0
162,5,500,L2-DN,0.7777777777777778,0.5384615384615384,0.0,0.0,0.6666666666666666,0.46153846153846156
163,5,500,L2,1.0,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693
164,5,500,BIC,0.0,0.0,0.0,0.0,0.0,0.0
165,5,600,L2-DN,0.5555555555555556,0.38461538461538464,0.0,0.0,0.5555555555555556,0.38461538461538464
166,5,600,L2,0.0,0.0,0.0,0.0,0.0,0.0
167,5,600,BIC,0.0,0.0,0.0,0.0,0.0,0.0
168,5,700,L2-DN,0.7777777777777778,0.5384615384615384,0.0,0.0,0.6666666666666666,0.46153846153846156
169,5,700,L2,0.0,0.0,0.0,0.0,0.0,0.0
170,5,700,BIC,0.0,0.0,0.0,0.0,0.0,0.0
171,5,800,L2-DN,0.8888888888888888,0.6153846153846154,0.0,0.0,0.3333333333333333,0.23076923076923078
172,5,800,L2,0.0,0.0,0.0,0.0,0.0,0.0
173,5,800,BIC,0.0,0.0,0.0,0.0,0.0,0.0
174,5,900,L2-DN,0.6666666666666666,0.46153846153846156,0.0,0.0,0.4444444444444444,0.3076923076923077
175,5,900,L2,1.0,0.23076923076923078,0.0,0.0,0.3333333333333333,0.07692307692307693
176,5,900,BIC,0.0,0.0,0.0,0.0,0.0,0.0
177,5,1000,L2-DN,0.7,0.5384615384615384,0.0,0.0,0.4,0.3076923076923077
178,5,1000,L2,1.0,0.23076923076923078,0.0,0.0,0.6666666666666666,0.15384615384615385
179,5,1000,BIC,1.0,0.07692307692307693,0.0,0.0,0.0,0.0
180,6,100,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
181,6,100,L2,0.0,0.0,0.0,0.0,0.0,0.0
182,6,100,BIC,0.0,0.0,0.0,0.0,0.0,0.0
183,6,200,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
184,6,200,L2,0.0,0.0,0.0,0.0,0.0,0.0
185,6,200,BIC,0.0,0.0,0.0,0.0,0.0,0.0
186,6,300,L2-DN,1.0,0.15384615384615385,0.0,0.0,1.0,0.15384615384615385
187,6,300,L2,0.0,0.0,0.0,0.0,0.0,0.0
188,6,300,BIC,0.0,0.0,0.0,0.0,0.0,0.0
189,6,400,L2-DN,0.42857142857142855,0.23076923076923078,0.0,0.0,0.14285714285714285,0.07692307692307693
190,6,400,L2,1.0,0.15384615384615385,0.0,0.0,0.0,0.0
191,6,400,BIC,0.0,0.0,0.0,0.0,0.0,0.0
