,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL
81,5,3000,L2-DN,0.7692307692307693,0.7692307692307693,0.0,0.0,0.38461538461538464,0.38461538461538464
82,5,3000,L2,1.0,0.6923076923076923,0.0,0.0,0.4444444444444444,0.3076923076923077
83,5,3000,BIC,1.0,0.46153846153846156,0.0,0.0,0.6666666666666666,0.3076923076923077
84,5,4000,L2-DN,0.6666666666666666,0.7692307692307693,0.0,0.0,0.2,0.23076923076923078
85,5,4000,L2,0.9,0.6923076923076923,0.0,0.0,0.2,0.15384615384615385
86,5,4000,BIC,1.0,0.46153846153846156,0.0,0.0,0.5,0.23076923076923078
87,5,5000,L2-DN,0.6470588235294118,0.8461538461538461,0.2,0.2,0.35294117647058826,0.46153846153846156
88,5,5000,L2,0.9090909090909091,0.7692307692307693,1.0,0.2,0.45454545454545453,0.38461538461538464
89,5,5000,BIC,1.0,0.6923076923076923,0.0,0.0,0.5555555555555556,0.38461538461538464
90,6,1000,L2-DN,0.6666666666666666,0.46153846153846156,0.0,0.0,0.5555555555555556,0.38461538461538464
91,6,1000,L2,1.0,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693
92,6,1000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
93,6,2000,L2-DN,0.7272727272727273,0.6153846153846154,0.5,0.16666666666666666,0.6363636363636364,0.5384615384615384
94,6,2000,L2,1.0,0.46153846153846156,0.0,0.0,0.8333333333333334,0.38461538461538464
95,6,2000,BIC,1.0,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693
96,6,3000,L2-DN,0.6666666666666666,0.6153846153846154,0.0,0.0,0.5,0.46153846153846156
97,6,3000,L2,0.8333333333333334,0.38461538461538464,0.0,0.0,0.8333333333333334,0.38461538461538464
98,6,3000,BIC,1.0,0.15384615384615385,0.0,0.0,0.5,0.07692307692307693
99,6,4000,L2-DN,0.6666666666666666,0.7692307692307693,0.4,0.3333333333333333,0.6,0.6923076923076923
100,6,4000,L2,0.8,0.6153846153846154,0.0,0.0,0.7,0.5384615384615384
101,6,4000,BIC,1.0,0.46153846153846156,0.0,0.0,0.8333333333333334,0.38461538461538464
102,6,5000,L2-DN,0.6,0.6923076923076923,0.5,0.16666666666666666,0.5333333333333333,0.6153846153846154
103,6,5000,L2,0.7777777777777778,0.5384615384615384,0.0,0.0,0.6666666666666666,0.46153846153846156
104,6,5000,BIC,1.0,0.46153846153846156,0.0,0.0,0.8333333333333334,0.38461538461538464
105,7,1000,L2-DN,0.6666666666666666,0.5,0.0,0.0,0.2222222222222222,0.16666666666666666
106,7,1000,L2,0.0,0.0,0.0,0.0,0.0,0.0
107,7,1000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
108,7,2000,L2-DN,0.7,0.5833333333333334,0.0,0.0,0.1,0.08333333333333333
109,7,2000,L2,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
